time,flavor1,flavor10,flavor11,flavor12,flavor13,flavor14,flavor15,flavor17,flavor18,flavor2,flavor21,flavor22,flavor23,flavor3,flavor4,flavor5,flavor6,flavor7,flavor8,flavor9
2015-02-09 00:01:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-09 01:33:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09 01:41:49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09 02:20:14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-02-09 02:23:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09 02:27:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-09 17:55:27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09 17:55:27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09 17:55:35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10 00:59:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-10 01:36:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-10 02:04:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10 02:06:08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10 02:55:22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-10 02:56:17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-10 03:57:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-10 04:07:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-10 04:11:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-11 18:39:55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11 19:13:16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11 19:56:02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11 22:09:51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-11 22:10:01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-11 22:10:37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-11 22:13:53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-11 22:14:02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-11 22:14:03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-11 22:18:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-12 00:12:42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-12 00:18:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-12 00:40:40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-12 00:43:36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-12 01:40:24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12 02:02:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-12 02:04:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 02:08:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 02:08:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 17:29:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 18:01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 18:01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 18:01:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-12 18:51:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-12 19:02:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-12 23:02:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12 23:04:21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13 01:38:15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13 01:38:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-13 01:38:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-13 01:38:17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13 18:23:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 18:25:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 18:53:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 18:53:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 19:09:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-13 19:12:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 19:15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 19:18:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13 19:20:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-14 00:42:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-14 00:42:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-14 00:42:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-14 00:42:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-14 00:42:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-14 00:55:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-15 12:36:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16 18:38:48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16 21:26:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-16 22:16:23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-16 23:04:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-17 03:51:48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17 17:22:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17 19:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-17 19:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-17 19:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-17 20:21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-17 20:21:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-17 20:52:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17 20:59:57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17 21:04:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18 01:03:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:04:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:05:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:05:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:55:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 01:55:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 02:28:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18 23:57:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 23:57:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-18 23:57:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18 23:58:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-19 02:13:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-19 19:05:29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-19 19:05:38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-20 00:20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-20 00:22:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-20 02:46:26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-20 03:42:58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 03:42:59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 17:52:31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 17:52:40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 17:52:42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:11:30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:11:50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:12:24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:12:24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:12:24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:12:33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:12:34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:53:09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:53:29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:54:38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:54:54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 18:55:02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 19:07:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-20 19:07:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-21 19:42:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-21 20:19:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-21 20:19:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-22 18:21:52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-23 19:13:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-23 19:15:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-23 19:31:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-23 19:31:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-23 19:32:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-23 23:48:06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24 00:48:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-24 01:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-24 03:19:32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24 03:25:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24 17:18:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-24 21:56:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-24 22:03:12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-24 22:04:12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-24 22:04:20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-24 22:07:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-25 00:21:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-25 02:10:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-25 23:25:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-26 00:44:55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 00:44:56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:51:13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:51:22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:53:02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:53:04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:53:21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:53:48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:54:16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 21:56:27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-26 23:31:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-26 23:31:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-26 23:31:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-26 23:31:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-26 23:31:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-26 23:32:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 01:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 02:10:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-27 02:33:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-27 02:34:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27 02:34:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27 17:45:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 17:45:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 17:45:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 17:45:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 17:45:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 17:45:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 18:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 18:00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 18:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 18:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 18:00:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-27 18:03:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-27 18:14:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 18:14:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 18:14:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-27 18:15:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 18:15:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 18:15:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 18:30:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 18:30:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-27 18:42:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 18:42:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-27 18:51:40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27 18:51:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27 19:03:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-27 19:03:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-27 19:04:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-27 19:04:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-28 17:43:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-28 17:43:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-28 17:43:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-28 17:43:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-28 17:43:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-28 17:43:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-28 17:43:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 18:12:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 18:12:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 18:12:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 18:12:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 18:12:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 18:12:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 18:12:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 18:12:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 18:43:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 18:43:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-01 18:44:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-01 19:00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:00:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:01:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:23:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:23:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-01 19:23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-01 19:25:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 19:25:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 19:25:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 19:26:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 19:28:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:28:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 19:29:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-01 19:29:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-01 19:29:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 22:13:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-01 22:13:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-01 22:13:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 22:13:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-01 22:13:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-01 22:13:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-01 22:14:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:14:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:15:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:15:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:16:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:16:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01 22:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-03-01 23:23:12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01 23:23:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-03-01 23:23:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-01 23:23:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-03-01 23:23:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
